Dependent Variable,Variable,Coefficient,Std. Error,p-value,Significance
neatness,is_veterinary_x_gender[T.Male],0.0009680184419182972,0.0226593412087397,0.9659284146818011,
neatness,gender[T.Male],-0.007208395664106337,0.026360499211849308,0.7845309126273189,
neatness,is_agriculture,-0.006803633946382063,0.010940093133501758,0.5340760241903666,
neatness,is_home_economics,-0.006111719736335385,0.011487989096440677,0.5947759101207142,
neatness,is_science,-0.006080587020182162,0.008471805108734886,0.47299534402762256,
neatness,is_engineering,-0.007638063010539988,0.01436230549462057,0.594911904413246,
neatness,is_music,-0.009120180209419643,0.010337860791421873,0.37776381924633606,
neatness,is_education,-0.006180868410224162,0.018444856211388368,0.7375833846745239,
neatness,is_veterinary,-0.008808663715998366,0.018320924300873925,0.6307103746370949,
neatness,hometown_Iowa,0.0015524345478406555,0.003192835797339355,0.6268590521110803,
strength,Intercept,0.06589665753139554,0.02423830839264506,0.00660806858833538,***
strength,is_agriculture_x_gender[T.Female],-0.005094772014645527,0.031715124924839695,0.8723911162571434,
strength,is_agriculture_x_gender[T.Male],0.010654750137308325,0.031107230301848962,0.7319964007272182,
strength,is_home_economics_x_gender[T.Female],-0.009839049167511776,0.024720948158615,0.6906674822105774,
strength,is_home_economics_x_gender[T.Male],-0.0076355372610316715,0.03950293098967699,0.8467503183642945,
strength,is_science_x_gender[T.Female],-0.014836570294972304,0.019476927924965127,0.4462945066955293,
strength,is_science_x_gender[T.Male],0.009948778243184062,0.028303548770254233,0.7252465451161936,
strength,is_engineering_x_gender[T.Female],-0.013542197853507668,0.04620752705571112,0.7694951161665426,
strength,is_engineering_x_gender[T.Male],0.015749569363709984,0.035455467430042346,0.6569388466583685,
strength,is_music_x_gender[T.Female],-0.01317933904987116,0.01875391451432787,0.48228893743613954,
strength,is_education_x_gender[T.Female],-0.03285693836856632,0.06202361798887638,0.596342335684857,
strength,is_education_x_gender[T.Male],0.004332407956189489,0.04184214582800634,0.9175429649787343,
strength,is_veterinary_x_gender[T.Female],-0.04483694884970729,0.06189835391538075,0.46892323803509817,
strength,is_veterinary_x_gender[T.Male],0.028292428918471838,0.0411063136323431,0.49135626224734585,
strength,gender[T.Male],-0.03946340340531725,0.04782058481424312,0.4093301482396754,
strength,is_agriculture,0.005559978122662757,0.019846424279065744,0.7793900456803132,
strength,is_home_economics,-0.0174745864285435,0.020840362411820246,0.4018473350703421,
strength,is_science,-0.004887792051788313,0.015368702674260668,0.7504898155878434,
strength,is_engineering,0.002207371510202203,0.026054660138031194,0.932491474002658,
strength,is_music,-0.01317933904987112,0.018753914514327834,0.48228893743614043,
strength,is_education,-0.028524530412376875,0.033460815887990804,0.394047783146524,
strength,is_veterinary,-0.016544519931235464,0.03323599099411007,0.6186849195024597,
strength,hometown_Iowa,-0.004515188750452679,0.005792123806820225,0.4357502538477166,
body,Intercept,0.012048975707299233,0.019372581748598187,0.534035816084574,
body,is_agriculture_x_gender[T.Female],0.03437861863935722,0.025348462455403748,0.1751689945677542,
body,is_agriculture_x_gender[T.Male],-0.02744842109036165,0.02486259982474283,0.2697182313810424,
body,is_home_economics_x_gender[T.Female],0.013941007940250822,0.019758333846884638,0.48053039201742076,
body,is_home_economics_x_gender[T.Male],-0.02643540019052767,0.031572903005845365,0.40253017089310816,
body,is_science_x_gender[T.Female],0.01222238315721808,0.015567026061622202,0.43245711138935494,
body,is_science_x_gender[T.Male],-0.01472871093233706,0.02262174420115751,0.5150622300418178,
body,is_engineering_x_gender[T.Female],-0.005712827513451046,0.03693158288055101,0.8770831840396809,
body,is_engineering_x_gender[T.Male],-0.01003174972600972,0.028337948758490085,0.7233715108712386,
body,is_music_x_gender[T.Female],0.012998649725790094,0.014989154199609203,0.38592992284846506,
body,is_education_x_gender[T.Female],0.0002294584848645826,0.04957266779384393,0.9963072626777729,
body,is_education_x_gender[T.Male],-0.02191632172264188,0.033442531444801124,0.5123191692025909,
body,is_veterinary_x_gender[T.Female],-0.006723685134134773,0.04947254989515868,0.8919075754825165,
body,is_veterinary_x_gender[T.Male],-0.008010034484643012,0.03285441410868941,0.8074066122692577,
body,gender[T.Male],0.02635354360558209,0.03822082686516232,0.4905805151721936,
body,is_agriculture,0.0069301975489951305,0.0158623477569182,0.6622318272306074,
body,is_home_economics,-0.012494392250277136,0.01665675747470521,0.45327314063618984,
body,is_science,-0.0025063277751190315,0.012283507747486157,0.838342042405454,
body,is_engineering,-0.015744577239460877,0.02082430940639048,0.449694074435917,
body,is_music,0.012998649725790087,0.014989154199609174,0.3859299228484645,
body,is_education,-0.021686863237777174,0.026743714151338766,0.41750711005950125,
body,is_veterinary,-0.014733719618777771,0.026564021799658565,0.5791937895170589,
body,hometown_Iowa,0.009408429045613198,0.004629382138717047,0.042246478077134685,**
physical_features,Intercept,0.002369433668657604,0.010393346092921498,0.8196871733892573,
physical_features,is_agriculture_x_gender[T.Female],0.003270125425405058,0.013599392514707114,0.8099963576784017,
physical_features,is_agriculture_x_gender[T.Male],-0.0034352701605299563,0.013338728317254874,0.7967864682093131,
physical_features,is_home_economics_x_gender[T.Female],0.011865543651666553,0.010600301217209559,0.26311553454513037,
physical_features,is_home_economics_x_gender[T.Male],-0.012076312106136772,0.01693879072786658,0.47596350979162505,
physical_features,is_science_x_gender[T.Female],0.008545406953532215,0.008351674113218065,0.30633312251186434,
physical_features,is_science_x_gender[T.Male],-0.0049971693994954065,0.0121365143665058,0.6805673136590579,
physical_features,is_engineering_x_gender[T.Female],0.0059649404291526285,0.01981371030553305,0.7634054166040961,
physical_features,is_engineering_x_gender[T.Male],-0.006087692988556151,0.015203245124092695,0.6888876373723806,
physical_features,is_music_x_gender[T.Female],0.0020086915417182258,0.008041647172193715,0.8027773194315151,
physical_features,is_education_x_gender[T.Female],0.008176464520151892,0.026595623640515816,0.7585417923097071,
physical_features,is_education_x_gender[T.Male],-0.010510741170554887,0.017941842137503394,0.5580577864429976,
physical_features,is_veterinary_x_gender[T.Female],0.005989358517908963,0.02654191061534264,0.8214905327075002,
physical_features,is_veterinary_x_gender[T.Male],-0.0061365291660688895,0.017626318522903167,0.7277657174880796,
physical_features,gender[T.Male],0.0158750385327067,0.020505386774068386,0.4389067394326476,
physical_features,is_agriculture,-0.00016514473512495471,0.008510113531762871,0.9845193124298516,
physical_features,is_home_economics,-0.00021076845447030434,0.008936312540428194,0.9811853945275664,
physical_features,is_science,0.003548237554036807,0.006590073997955603,0.5903433922838399,
physical_features,is_engineering,-0.00012275255940352812,0.011172194682949691,0.9912346057206263,
physical_features,is_music,0.0020086915417182197,0.0080416471721937,0.8027773194315153,
physical_features,is_education,-0.002334276650402923,0.01434794187951429,0.8707776931945685,
physical_features,is_veterinary,-0.00014717064815990537,0.01425153734110534,0.9917616563816523,
physical_features,hometown_Iowa,-0.008211621538406688,0.002483652999299229,0.0009614736668602981,***
beauty,Intercept,0.030031846495765187,0.016284323912117475,0.06529272757787442,*
beauty,is_agriculture_x_gender[T.Female],0.0106657565627667,0.021307566469699505,0.6167321422855899,
beauty,is_agriculture_x_gender[T.Male],0.002217603118097182,0.020899157071450434,0.9155054997622589,
beauty,is_home_economics_x_gender[T.Female],-0.017490960765307956,0.01660858178336017,0.2924040581174031,
beauty,is_home_economics_x_gender[T.Male],0.026880904323629638,0.026539744989345943,0.31124677270973666,
beauty,is_science_x_gender[T.Female],-0.004012267559897285,0.013085426507707143,0.7591623380559412,
beauty,is_science_x_gender[T.Male],0.0036454959711887587,0.019015524869594125,0.8479867630800507,
beauty,is_engineering_x_gender[T.Female],-0.022760180014573084,0.031044177075552837,0.46354634837534325,
beauty,is_engineering_x_gender[T.Male],0.0178028978646042,0.02382048725238347,0.4549197160371299,
beauty,is_music_x_gender[T.Female],0.009491585946694702,0.012599675423889983,0.4513425254229565,
beauty,is_education_x_gender[T.Female],-0.017224568520480363,0.041670097977579174,0.6793884827263341,
beauty,is_education_x_gender[T.Male],0.00673167487642027,0.028111328761212858,0.8107686257014358,
beauty,is_veterinary_x_gender[T.Female],-0.020814306479386105,0.04158594025855398,0.6167665323677611,
beauty,is_veterinary_x_gender[T.Male],0.01391115079423018,0.027616965473765753,0.6145129209760315,
beauty,gender[T.Male],-0.02539346026810082,0.032127897713287605,0.4293916457809187,
beauty,is_agriculture,0.012883359680863756,0.013333669834636127,0.33404204549916205,
beauty,is_home_economics,0.009389943558321786,0.01400143964101795,0.5025231359433782,
beauty,is_science,-0.000366771588708546,0.010325346488809799,0.9716673091332105,
beauty,is_engineering,-0.00495728214996897,0.017504626075167062,0.7770527860442862,
beauty,is_music,0.009491585946694695,0.012599675423889959,0.45134252542295616,
beauty,is_education,-0.010492893644060173,0.02248039572139081,0.6407220019485044,
beauty,is_veterinary,-0.0069031556851559955,0.022329348819265734,0.7572369493950863,
beauty,hometown_Iowa,-0.002314384331223217,0.0038913945099390045,0.552078817749154,
friends,Intercept,0.14784088807632578,0.028918715845940007,3.472444698737826e-07,***
friends,is_agriculture_x_gender[T.Female],-0.06261434630144427,0.03783930259746321,0.09812658155996552,*
friends,is_agriculture_x_gender[T.Male],0.029475923585063547,0.03711402377099699,0.4271696658521136,
friends,is_home_economics_x_gender[T.Female],-0.007712031584269134,0.029494553153640527,0.793753459935533,
friends,is_home_economics_x_gender[T.Male],0.004183635197294668,0.04713093083339478,0.9292761942414385,
friends,is_science_x_gender[T.Female],-0.015183376309960722,0.02323791475418449,0.5135779649115433,
friends,is_science_x_gender[T.Male],0.0016385028922821232,0.03376895248048975,0.9613056730406881,
friends,is_engineering_x_gender[T.Female],-0.05168512613269523,0.055130181662065736,0.34860427642723424,
friends,is_engineering_x_gender[T.Male],0.027829216149581407,0.04230190371311157,0.5106931318052905,
friends,is_music_x_gender[T.Female],-0.05292671695902073,0.022375287749184118,0.018100938558982076,**
friends,is_education_x_gender[T.Female],-0.0886833153663699,0.07400035329617793,0.2308903465445935,
friends,is_education_x_gender[T.Male],0.03615871371624328,0.04992184710182464,0.46895867502474653,
friends,is_veterinary_x_gender[T.Female],-0.021965936444397052,0.07385090078123986,0.7661630025787771,
friends,is_veterinary_x_gender[T.Male],0.008288200419520726,0.04904392600964411,0.8658165647727537,
friends,gender[T.Male],-0.08571883720863839,0.05705472021510397,0.13314562296017726,
friends,is_agriculture,-0.033138422716380456,0.02367876070338402,0.16181146541605873,
friends,is_home_economics,-0.003528396386974251,0.02486462788371471,0.8871693071708513,
friends,is_science,-0.013544873417678578,0.018336392885096947,0.4601793763946701,
friends,is_engineering,-0.023855909983114185,0.031085804371682072,0.44291768214350025,
friends,is_music,-0.05292671695902062,0.022375287749184077,0.01810093855898209,**
friends,is_education,-0.052524601650126845,0.03992208577277387,0.18842644297820602,
friends,is_veterinary,-0.013677736024876444,0.03965384728368841,0.7301829291487902,
friends,hometown_Iowa,-0.006632971059828389,0.006910580548796273,0.3372525865360648,
outgoing,Intercept,0.056162933731625474,0.024865402215495176,0.02400606312827656,**
outgoing,is_agriculture_x_gender[T.Female],-0.010795545398613812,0.032535659040055495,0.7400685770469739,
outgoing,is_agriculture_x_gender[T.Male],-0.0015488936778203276,0.03191203695965124,0.9612934336805357,
outgoing,is_home_economics_x_gender[T.Female],0.0009985758797823891,0.025360528843625572,0.9685950114776776,
outgoing,is_home_economics_x_gender[T.Male],-0.01930335777711743,0.040524951322400284,0.6338871696254545,
outgoing,is_science_x_gender[T.Female],-5.4541063389863635e-05,0.01998083525182911,0.9978223024633313,
outgoing,is_science_x_gender[T.Male],-0.013275003363531487,0.02903581854383089,0.647579071756353,
outgoing,is_engineering_x_gender[T.Female],0.054948148874270214,0.047403008783083185,0.2465192246948535,
outgoing,is_engineering_x_gender[T.Male],-0.029966486472228934,0.03637277173409972,0.41010658999451954,
outgoing,is_music_x_gender[T.Female],0.015222439171103715,0.01923911602904095,0.4289033641498746,
outgoing,is_education_x_gender[T.Female],-0.019777386734059915,0.0636282938219243,0.7559631824615056,
outgoing,is_education_x_gender[T.Male],-0.013118134786546182,0.04292468635676282,0.7599334202573557,
outgoing,is_veterinary_x_gender[T.Female],-0.032596561550405356,0.06349978891472682,0.6077723665607269,
outgoing,is_veterinary_x_gender[T.Male],0.012520214846145137,0.04216981670117954,0.7665724124345653,
outgoing,gender[T.Male],-0.007359927809048662,0.04905779959244899,0.880758855135461,
outgoing,is_agriculture,-0.012344439076434184,0.020359891220300026,0.5443736440606766,
outgoing,is_home_economics,-0.018304781897335136,0.02137954453306002,0.3919952010836153,
outgoing,is_science,-0.013329544426921337,0.015766321945214965,0.3979596410563535,
outgoing,is_engineering,0.02498166240204141,0.02672874663632727,0.350083576572362,
outgoing,is_music,0.015222439171103701,0.019239116029040913,0.4289033641498742,
outgoing,is_education,-0.03289552152060605,0.034326514541996346,0.3380160853513293,
outgoing,is_veterinary,-0.02007634670426019,0.034095872975603174,0.5560453376620698,
outgoing,hometown_Iowa,-0.0034900254769597797,0.005941977707579332,0.5570315317686677,
cooperativeness,Intercept,0.06407804288580249,0.026203596226953573,0.014551478627769274,**
cooperativeness,is_agriculture_x_gender[T.Female],-0.04095248220856799,0.03428664716841654,0.2324511807909667,
cooperativeness,is_agriculture_x_gender[T.Male],0.04279788172760547,0.03362946330098878,0.2032906666018436,
cooperativeness,is_home_economics_x_gender[T.Female],-0.029398432821558764,0.02672536933692792,0.27145016129920435,
cooperativeness,is_home_economics_x_gender[T.Male],0.03813173608954172,0.04270590326133513,0.37201804970551866,
cooperativeness,is_science_x_gender[T.Female],-0.028142223801718477,0.021056154035985847,0.18152085439966784,
cooperativeness,is_science_x_gender[T.Male],0.028246151719679008,0.03059845397423362,0.3560493581520324,
cooperativeness,is_engineering_x_gender[T.Female],-0.061899591003966095,0.04995412064239997,0.2154368591181375,
cooperativeness,is_engineering_x_gender[T.Male],0.05337916876655496,0.03833026371001409,0.16388533979852668,
cooperativeness,is_music_x_gender[T.Female],0.0008554833572941428,0.020274517332132366,0.9663472730964311,
cooperativeness,is_education_x_gender[T.Female],0.09267948787710983,0.0670526101074157,0.16706080638225151,
cooperativeness,is_education_x_gender[T.Male],-0.030915917152274704,0.045234786057887076,0.49439542802959313,
cooperativeness,is_veterinary_x_gender[T.Female],-0.06374954297841853,0.06691718938619824,0.3408708586259166,
cooperativeness,is_veterinary_x_gender[T.Male],0.05707907271545952,0.04443929119770109,0.19913450000706656,
cooperativeness,gender[T.Male],-0.07914315803691245,0.051697968171303975,0.12595140555409096,
cooperativeness,is_agriculture,0.001845399519037885,0.021455609852511475,0.9314666092606135,
cooperativeness,is_home_economics,0.008733303267983298,0.02253013836676927,0.6983311002310078,
cooperativeness,is_science,0.00010392791796060528,0.01661482612089502,0.9950097565863174,
cooperativeness,is_engineering,-0.008520422237411347,0.028167221203218955,0.7623054083562167,
cooperativeness,is_music,0.0008554833572941151,0.020274517332132324,0.9663472730964322,
cooperativeness,is_education,0.06176357072483553,0.03617388205273437,0.08789471914699055,*
cooperativeness,is_veterinary,-0.006670470262958969,0.03593082793172954,0.8527391663937504,
cooperativeness,hometown_Iowa,0.006341970355574876,0.006261760147275678,0.3112683261480863,
humor,Intercept,0.04833382130182235,0.022053442490850735,0.028513436350775936,**
humor,is_agriculture_x_gender[T.Female],-0.02197749556888331,0.028856291135908447,0.4463734038551648,
humor,is_agriculture_x_gender[T.Male],-0.0033412761577586185,0.028303192755796597,0.9060370205483728,
humor,is_home_economics_x_gender[T.Female],-0.0176631211820786,0.022492576614824733,0.432374460239333,
humor,is_home_economics_x_gender[T.Male],0.02064738290414206,0.035942096399154605,0.5657167325015697,
humor,is_science_x_gender[T.Female],0.0015711333890689847,0.017721257726962578,0.9293621071201559,
humor,is_science_x_gender[T.Male],-0.01850305090158925,0.02575223794417918,0.4725276972223712,
humor,is_engineering_x_gender[T.Female],-0.02048759525816041,0.04204233332045455,0.6260906573830036,
humor,is_engineering_x_gender[T.Male],-0.00580229977605492,0.03225947534325196,0.8572772161093782,
humor,is_music_x_gender[T.Female],-0.02356167081390454,0.01706341748442977,0.167478944560971,
humor,is_education_x_gender[T.Female],-0.017873462898682132,0.05643274564520517,0.7514865623415853,
humor,is_education_x_gender[T.Male],-0.011030564495012562,0.03807045202014732,0.7720432419092031,
humor,is_veterinary_x_gender[T.Female],-0.01935527154885481,0.056318773003374935,0.7311263722382157,
humor,is_veterinary_x_gender[T.Male],-0.008066947194666767,0.037400948490977776,0.8292517541499262,
humor,gender[T.Male],0.007769951703746782,0.043509988403306804,0.8582859187987337,
humor,is_agriculture,-0.025318771726641896,0.018057447301900474,0.16102679351865828,
humor,is_home_economics,0.002984261722063662,0.018961790835082697,0.8749582806790646,
humor,is_science,-0.01693191751252018,0.013983352100951,0.22608492389267623,
humor,is_engineering,-0.02628989503421551,0.023706066432717256,0.2675601271268374,
humor,is_music,-0.023561670813904492,0.017063417484429737,0.16747894456097107,
humor,is_education,-0.02890402739369459,0.030444623730700122,0.3425285667272655,
humor,is_veterinary,-0.027422218743521704,0.03024006478263365,0.3646078209524003,
humor,hometown_Iowa,-0.0015563310094457977,0.005270015844519823,0.7677802192717302,
communication,Intercept,0.05833290788870005,0.023829550504701976,0.014449921618197342,**
communication,is_agriculture_x_gender[T.Female],-0.028726263025904992,0.03118027706045398,0.3570022141313355,
communication,is_agriculture_x_gender[T.Male],-0.00288311698347239,0.03058263404900975,0.9249013211814041,
communication,is_home_economics_x_gender[T.Female],0.0024919695829051887,0.02430405097282244,0.9183433763178304,
communication,is_home_economics_x_gender[T.Male],-0.031286267881380336,0.03883674858217031,0.4205742832087813,
communication,is_science_x_gender[T.Female],0.004277302506124597,0.019148466557395258,0.8232649190925511,
communication,is_science_x_gender[T.Male],-0.01793029699672522,0.027826234156164507,0.5194083894473343,
communication,is_engineering_x_gender[T.Female],-0.02713054981215164,0.045428277495040595,0.5504270222715647,
communication,is_engineering_x_gender[T.Male],-0.007075910984269631,0.03485754195818324,0.8391585951920255,
communication,is_music_x_gender[T.Female],-0.019939075270176104,0.018437646136049955,0.2796293414162702,
communication,is_education_x_gender[T.Female],0.12640664092645382,0.06097764387710979,0.03829452908802923,**
communication,is_education_x_gender[T.Male],-0.08027084291265035,0.041136514606610865,0.051151375470840116,*
communication,is_veterinary_x_gender[T.Female],-0.030520335605982093,0.060854492272738966,0.6160511743965258,
communication,is_veterinary_x_gender[T.Male],-0.0002963393966089129,0.040413091577846054,0.9941500579937406,
communication,gender[T.Male],0.010272686973681954,0.047014132444208726,0.8270592399369989,
communication,is_agriculture,-0.03160938000937734,0.019511731678405753,0.10537894128552273,
communication,is_home_economics,-0.028794298298475247,0.020488907913204783,0.16006271147630838,
communication,is_science,-0.013652994490600501,0.015109522935155514,0.3663105886619554,
communication,is_engineering,-0.03420646079642155,0.025615271065304975,0.18189301018493406,
communication,is_music,-0.019939075270176087,0.01843764613604992,0.27962934141626977,
communication,is_education,0.0461357980138043,0.03289652847116027,0.16092879589948406,
communication,is_veterinary,-0.030816675002590922,0.03267549505262885,0.34573220203229416,
communication,hometown_Iowa,0.0030041027198732403,0.005694444700851794,0.5978678675172082,
sports,Intercept,0.020806769136872454,0.030628462077252717,0.49700530430696666,
sports,is_agriculture_x_gender[T.Female],0.07418301744118075,0.04007645605047855,0.06430510782881602,*
sports,is_agriculture_x_gender[T.Male],-0.06321974371946912,0.03930829694029546,0.10791928671766045,
sports,is_home_economics_x_gender[T.Female],0.033360708360162444,0.031238344315299912,0.2856704068507911,
sports,is_home_economics_x_gender[T.Male],-0.060597489203973585,0.04991742840126552,0.22490217279361413,
sports,is_science_x_gender[T.Female],0.008898747284571722,0.024611797930263035,0.7177141832444098,
sports,is_science_x_gender[T.Male],-0.028659913962057998,0.03576545673560525,0.4230319896380025,
sports,is_engineering_x_gender[T.Female],0.06127430460897852,0.05838961478594477,0.294113416529741,
sports,is_engineering_x_gender[T.Male],-0.060444090621654546,0.04480289721628608,0.1774473181754365,
sports,is_music_x_gender[T.Female],-0.003183933678087736,0.02369817027645498,0.8931359278265831,
sports,is_education_x_gender[T.Female],-0.0071275398971712405,0.07837543778602786,0.927548190327042,
sports,is_education_x_gender[T.Male],-0.015905868897921664,0.05287335056405383,0.7635743441528096,
sports,is_veterinary_x_gender[T.Female],-0.0019737054903889873,0.0782171492675986,0.9798709909877863,
sports,is_veterinary_x_gender[T.Male],-0.02621353771148581,0.051943524598685224,0.6138546421910549,
sports,gender[T.Male],0.07693174142050024,0.060427936833229515,0.2031185892915867,
sports,is_agriculture,0.010963273721710722,0.02507870778576632,0.6620443383438606,
sports,is_home_economics,-0.0272367808438118,0.026334686376064488,0.30113657034757857,
sports,is_science,-0.019761166677486355,0.019420485927062543,0.3090132192118123,
sports,is_engineering,0.0008302139873240691,0.0329236742534206,0.9798848237705595,
sports,is_music,-0.003183933678087696,0.023698170276454936,0.8931359278265842,
sports,is_education,-0.023033408795092757,0.0422823785347267,0.585982210706868,
sports,is_veterinary,-0.02818724320187472,0.04199828112063745,0.502197639283562,
sports,hometown_Iowa,0.009354179555391086,0.007319151216748188,0.20137662226704284,
art,Intercept,-0.007186850171822802,0.02083972356946248,0.7302320302161687,
art,is_agriculture_x_gender[T.Female],0.031068210689580565,0.02726817505982326,0.25468441044487955,
art,is_agriculture_x_gender[T.Male],-0.026216100200423652,0.0267455166425249,0.3270981268670353,
art,is_home_economics_x_gender[T.Female],0.02665956856198015,0.021254689793322217,0.20987640445814879,
art,is_home_economics_x_gender[T.Male],-0.030693436317253478,0.03396401055191726,0.3662560989458262,
art,is_science_x_gender[T.Female],0.01255603805853907,0.01674596210937655,0.4534625518241495,
art,is_science_x_gender[T.Male],-0.011093256755439155,0.02433495452124374,0.6485402259801931,
art,is_engineering_x_gender[T.Female],0.006476822621801882,0.039728518800498436,0.8705129022328977,
art,is_engineering_x_gender[T.Male],-0.009618909538871637,0.030484063833941952,0.752383969864808,
art,is_music_x_gender[T.Female],0.09221639039727737,0.01612432633469242,1.2248752764670673e-08,***
art,is_education_x_gender[T.Female],0.011614826986386998,0.053326949749444595,0.8276030206961682,
art,is_education_x_gender[T.Male],-0.019894918268036653,0.03597523137684747,0.580310814539617,
art,is_veterinary_x_gender[T.Female],0.00850909204895342,0.0532192496318231,0.8729851489373568,
art,is_veterinary_x_gender[T.Male],-0.013683448393174778,0.035342574208586275,0.6986726086515975,
art,gender[T.Male],0.0425562364170691,0.04111540097250612,0.30076819345263844,
art,is_agriculture,0.004852110489156542,0.017063649373464565,0.7761675533044019,
art,is_home_economics,-0.00403386775527362,0.017918222043974728,0.8219028149764134,
art,is_science,0.0014627813030998757,0.013213773426945819,0.9118638744959142,
art,is_engineering,-0.0031420869170698234,0.022401394774629744,0.8884657033882148,
art,is_music,0.09221639039727719,0.016124326334692386,1.2248752764670582e-08,***
art,is_education,-0.008280091281649605,0.028769093214689914,0.7735191460687478,
art,is_veterinary,-0.0051743563442213595,0.02857579223988138,0.8563263999871912,
art,hometown_Iowa,0.0038521144670906784,0.004979978679158305,0.43930197277124916,
music,Intercept,0.01980493433987197,0.02420820413835118,0.41338852798200554,
music,is_agriculture_x_gender[T.Female],0.016403858967350082,0.031675734379499935,0.6046049399400097,
music,is_agriculture_x_gender[T.Male],-0.029597711516032382,0.031068594768534716,0.34087403939458827,
music,is_home_economics_x_gender[T.Female],0.0170412301019758,0.024690244460250532,0.49014442581166995,
music,is_home_economics_x_gender[T.Male],-0.04041460373307746,0.03945386790075996,0.3057880688572025,
music,is_science_x_gender[T.Female],0.013035465266449487,0.01945273735928627,0.5028619470365681,
music,is_science_x_gender[T.Male],-0.015748088468928393,0.028268395441243144,0.5775244013007482,
music,is_engineering_x_gender[T.Female],-0.0038258673563112407,0.046150136782337155,0.933938626782305,
music,is_engineering_x_gender[T.Male],-0.016747683448518087,0.03541143133683272,0.636301297326967,
music,is_music_x_gender[T.Female],0.07049532944447384,0.01873062193951616,0.00017207176214768848,***
music,is_education_x_gender[T.Female],-0.007259076819108488,0.06194658395094286,0.9067264165277058,
music,is_education_x_gender[T.Male],-0.009881264522923964,0.04179017740769406,0.8131070863196187,
music,is_veterinary_x_gender[T.Female],-0.002930532727487761,0.06182147545684911,0.962196444650741,
music,is_veterinary_x_gender[T.Male],-0.018538352706165502,0.04105525912397455,0.65164265042234,
music,gender[T.Male],0.04707362436726411,0.04776119110481384,0.32444146870695023,
music,is_agriculture,-0.01319385254868265,0.019821774794718788,0.5057247647068426,
music,is_home_economics,-0.023373373631101948,0.020814478445024428,0.26159264394903475,
music,is_science,-0.00271262320247895,0.015349614570999578,0.8597434329727878,
music,is_engineering,-0.02057355080482949,0.02602229995424156,0.429259915701134,
music,is_music,0.0704953294444737,0.018730621939516124,0.000172071762147689,***
music,is_education,-0.01714034134203243,0.03341925717464931,0.6080837328567362,
music,is_veterinary,-0.021468885433653283,0.033194711515840074,0.517860729446024,
music,hometown_Iowa,0.004594483821268664,0.005784929923272022,0.4271598286330017,
school,Intercept,0.15337665473186646,0.043713278658413596,0.0004598242602228448,***
school,is_agriculture_x_gender[T.Female],0.12243992777574703,0.057197559791202286,0.032417664146712,**
school,is_agriculture_x_gender[T.Male],-0.1250050768287151,0.05610123464262845,0.02597279479191688,**
school,is_home_economics_x_gender[T.Female],0.023480905239350997,0.04458370931057402,0.5984785869414082,
school,is_home_economics_x_gender[T.Male],-0.08078443201924844,0.07124270399578783,0.25695276082744883,
school,is_science_x_gender[T.Female],-0.00613545487268233,0.035126229273169454,0.86135682704319,
school,is_science_x_gender[T.Male],-0.01397970237186902,0.05104485405390562,0.7842108514483754,
school,is_engineering_x_gender[T.Female],-0.06303498792245232,0.08333430178301571,0.4494879872115597,
school,is_engineering_x_gender[T.Male],-0.03023128927444085,0.06394318871708253,0.6364169381669542,
school,is_music_x_gender[T.Female],-0.01832078713917371,0.033822289815804235,0.5880981231724638,
school,is_education_x_gender[T.Female],0.04843576038592347,0.11185828864911457,0.6650521459660288,
school,is_education_x_gender[T.Male],-0.028309714047871186,0.07546142868619632,0.7075834226874216,
school,is_veterinary_x_gender[T.Female],-0.05991103331800253,0.1116323775309829,0.591544721755612,
school,is_veterinary_x_gender[T.Male],-0.036479198483340615,0.07413437082003682,0.6227224804765306,
school,gender[T.Male],0.08856725708922938,0.08624341747494334,0.3045650847530726,
school,is_agriculture,-0.002565149052969909,0.03579260816514565,0.9428737680243447,
school,is_home_economics,-0.05730352677989845,0.037585154652404015,0.12750215303306753,
school,is_science,-0.020115157244551547,0.027717131564433787,0.46808544872449753,
school,is_engineering,-0.0932662771968938,0.04698903077368303,0.04729141158910619,**
school,is_music,-0.01832078713917362,0.03382228981580417,0.5880981231724647,
school,is_education,0.020126046338052893,0.06034587667402792,0.7387816184531402,
school,is_veterinary,-0.09639023180134315,0.05994040971336582,0.1079640307843022,
school,hometown_Iowa,0.0029246103874789654,0.010445973286996932,0.7795244505398123,
clubs,Intercept,0.006651831997791871,0.022608320858698773,0.7686186020426222,
clubs,is_agriculture_x_gender[T.Female],-0.009798682639554971,0.02958233341861707,0.7405007265470216,
clubs,is_agriculture_x_gender[T.Male],0.005641779023541809,0.029015318738292988,0.8458491690135299,
clubs,is_home_economics_x_gender[T.Female],-0.0037595492118084476,0.023058503871120826,0.8704995974328266,
clubs,is_home_economics_x_gender[T.Male],0.02030218499419068,0.03684642196171808,0.5816961397406755,
clubs,is_science_x_gender[T.Female],-0.0062952654966270845,0.018167135624158483,0.728987249692324,
clubs,is_science_x_gender[T.Male],0.00816388402339576,0.026400180312579426,0.75717288207403,
clubs,is_engineering_x_gender[T.Female],-0.013081577874474629,0.043100144648688464,0.7615269512895688,
clubs,is_engineering_x_gender[T.Male],0.008555692364493047,0.033071143863190454,0.795887808818145,
clubs,is_music_x_gender[T.Female],-0.00010745666406586037,0.017492743710827215,0.9950992694464451,
